Image Name,Result,Liveness Score
0012\0012_01_07_03_227.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_228.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_229.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_23.jpg,No Error,0.990384615385306
0012\0012_01_07_03_230.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_231.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_232.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_233.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_234.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_235.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_236.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_237.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_238.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_239.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_24.jpg,No Error,0.9903846153852509
0012\0012_01_07_03_240.jpg,No Error,0.9903846153849863
0012\0012_01_07_03_241.jpg,No Error,0.9903846153850006
0012\0012_01_07_03_242.jpg,No Error,0.9903846153850104
0012\0012_01_07_03_243.jpg,No Error,0.9903846153850006
0012\0012_01_07_03_244.jpg,No Error,0.9903846153850665
0012\0012_01_07_03_245.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_246.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_247.jpg,No Error,0.9903846153850727
0012\0012_01_07_03_248.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_249.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_250.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_251.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_252.jpg,No Error,0.9903846153850054
0012\0012_01_07_03_253.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_254.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_255.jpg,No Error,0.9903846153850262
0012\0012_01_07_03_256.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_257.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_258.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_259.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_26.jpg,No Error,0.99038461538533
0012\0012_01_07_03_260.jpg,No Error,0.9903846153850262
0012\0012_01_07_03_261.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_262.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_264.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_266.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_267.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_268.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_269.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_27.jpg,No Error,0.990384615385306
0012\0012_01_07_03_270.jpg,No Error,0.9903846153850054
0012\0012_01_07_03_271.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_272.jpg,No Error,0.9903846153850155
0012\0012_01_07_03_273.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_274.jpg,Error,0.7830259969785942
0012\0012_01_07_03_275.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_276.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_277.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_278.jpg,No Error,0.990384615385079
0012\0012_01_07_03_28.jpg,No Error,0.9903846153852944
0012\0012_01_07_03_280.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_281.jpg,No Error,0.9903846153850856
0012\0012_01_07_03_282.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_283.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_284.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_285.jpg,No Error,0.9903846153850665
0012\0012_01_07_03_286.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_287.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_289.jpg,No Error,0.9903846153850104
0012\0012_01_07_03_290.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_291.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_292.jpg,No Error,0.9903846153850155
0012\0012_01_07_03_293.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_294.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_295.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_296.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_297.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_298.jpg,No Error,0.9903846153850155
0012\0012_01_07_03_299.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_3.jpg,No Error,0.9903846153852023
0012\0012_01_07_03_30.jpg,No Error,0.9903846153852944
0012\0012_01_07_03_300.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_301.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_302.jpg,No Error,0.9903846153850054
0012\0012_01_07_03_303.jpg,No Error,0.9903846153850006
0012\0012_01_07_03_304.jpg,No Error,0.9903846153850155
0012\0012_01_07_03_305.jpg,No Error,0.9903846153850155
0012\0012_01_07_03_306.jpg,No Error,0.9903846153850104
0012\0012_01_07_03_307.jpg,No Error,0.990384615384991
0012\0012_01_07_03_308.jpg,No Error,0.990384615384991
0012\0012_01_07_03_309.jpg,No Error,0.9903846153850104
0012\0012_01_07_03_310.jpg,No Error,0.9903846153850155
0012\0012_01_07_03_311.jpg,No Error,0.9903846153850104
0012\0012_01_07_03_312.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_313.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_314.jpg,No Error,0.9903846153859155
0012\0012_01_07_03_315.jpg,No Error,0.9903846153850054
0012\0012_01_07_03_316.jpg,No Error,0.9903846153850155
0012\0012_01_07_03_317.jpg,No Error,0.9903846153858293
0012\0012_01_07_03_318.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_319.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_32.jpg,No Error,0.9903846153852509
0012\0012_01_07_03_320.jpg,No Error,0.9903846153850727
0012\0012_01_07_03_342.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_343.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_344.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_345.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_346.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_347.jpg,No Error,0.9903846153850262
0012\0012_01_07_03_348.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_349.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_35.jpg,No Error,0.9903846153852307
0012\0012_01_07_03_350.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_351.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_352.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_353.jpg,No Error,0.990384615385079
0012\0012_01_07_03_354.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_355.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_356.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_357.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_358.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_359.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_36.jpg,No Error,0.9903846153852407
0012\0012_01_07_03_360.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_361.jpg,No Error,0.9903846153850665
0012\0012_01_07_03_362.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_363.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_364.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_365.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_366.jpg,No Error,0.9903846153850262
0012\0012_01_07_03_367.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_368.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_369.jpg,No Error,0.9903846153850262
0012\0012_01_07_03_37.jpg,No Error,0.9903846153852116
0012\0012_01_07_03_370.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_371.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_372.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_373.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_374.jpg,No Error,0.9903846153850262
0012\0012_01_07_03_375.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_376.jpg,No Error,0.9903846153850054
0012\0012_01_07_03_377.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_378.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_379.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_38.jpg,No Error,0.9903846153852407
0012\0012_01_07_03_380.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_381.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_382.jpg,No Error,0.9903846153850155
0012\0012_01_07_03_383.jpg,No Error,0.9903846153850155
0012\0012_01_07_03_384.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_385.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_386.jpg,No Error,0.9903846153850054
0012\0012_01_07_03_387.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_388.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_389.jpg,No Error,0.9903846153849863
0012\0012_01_07_03_39.jpg,No Error,0.9903846153852509
0012\0012_01_07_03_390.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_391.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_392.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_393.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_394.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_395.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_396.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_4.jpg,No Error,0.9903846153852307
0012\0012_01_07_03_40.jpg,No Error,0.9903846153852721
0012\0012_01_07_03_400.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_401.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_402.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_403.jpg,No Error,0.9903846153850104
0012\0012_01_07_03_404.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_405.jpg,No Error,0.9903846153850054
0012\0012_01_07_03_406.jpg,No Error,0.9903846153850006
0012\0012_01_07_03_407.jpg,No Error,0.9903846153849818
0012\0012_01_07_03_408.jpg,No Error,0.9903846153849958
0012\0012_01_07_03_409.jpg,No Error,0.9903846153850006
0012\0012_01_07_03_41.jpg,No Error,0.9903846153852407
0012\0012_01_07_03_410.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_411.jpg,No Error,0.9903846153850104
0012\0012_01_07_03_422.jpg,No Error,0.9903846153850054
0012\0012_01_07_03_423.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_424.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_425.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_426.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_427.jpg,No Error,0.9903846153850054
0012\0012_01_07_03_428.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_429.jpg,No Error,0.9903846153850665
0012\0012_01_07_03_43.jpg,No Error,0.990384615385221
0012\0012_01_07_03_432.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_434.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_435.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_436.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_437.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_439.jpg,No Error,0.9903846153850727
0012\0012_01_07_03_44.jpg,No Error,0.9903846153852407
0012\0012_01_07_03_440.jpg,No Error,0.990384615385079
0012\0012_01_07_03_441.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_442.jpg,No Error,0.9903846153850727
0012\0012_01_07_03_443.jpg,No Error,0.9903846153850856
0012\0012_01_07_03_444.jpg,No Error,0.9903846153850727
0012\0012_01_07_03_445.jpg,No Error,0.9903846153850856
0012\0012_01_07_03_446.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_447.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_448.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_449.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_45.jpg,No Error,0.9903846153852307
0012\0012_01_07_03_450.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_451.jpg,No Error,0.990384615385079
0012\0012_01_07_03_452.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_453.jpg,No Error,0.990384615385079
0012\0012_01_07_03_454.jpg,No Error,0.990384615385079
0012\0012_01_07_03_455.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_456.jpg,No Error,0.990384615385079
0012\0012_01_07_03_457.jpg,No Error,0.9903846153850665
0012\0012_01_07_03_458.jpg,No Error,0.990384615385079
0012\0012_01_07_03_459.jpg,No Error,0.9903846153850727
0012\0012_01_07_03_46.jpg,No Error,0.9903846153852407
0012\0012_01_07_03_460.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_461.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_462.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_463.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_464.jpg,No Error,0.9903846153850262
0012\0012_01_07_03_465.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_466.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_467.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_468.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_469.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_47.jpg,No Error,0.9903846153851932
0012\0012_01_07_03_470.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_471.jpg,No Error,0.9903846153850262
0012\0012_01_07_03_472.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_473.jpg,No Error,0.990384615384991
0012\0012_01_07_03_474.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_475.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_476.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_477.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_478.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_479.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_48.jpg,No Error,0.990384615385221
0012\0012_01_07_03_480.jpg,No Error,0.9903846153850665
0012\0012_01_07_03_481.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_482.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_483.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_484.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_485.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_486.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_487.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_488.jpg,No Error,0.990384615385079
0012\0012_01_07_03_489.jpg,No Error,0.9903846153850665
0012\0012_01_07_03_49.jpg,No Error,0.9903846153852116
0012\0012_01_07_03_490.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_491.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_492.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_493.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_494.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_495.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_496.jpg,No Error,0.9903846153850727
0012\0012_01_07_03_497.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_498.jpg,No Error,0.9903846153850727
0012\0012_01_07_03_499.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_50.jpg,No Error,0.9903846153851672
0012\0012_01_07_03_51.jpg,No Error,0.9903846153851203
0012\0012_01_07_03_52.jpg,No Error,0.9903846153850856
0012\0012_01_07_03_53.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_54.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_55.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_56.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_57.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_58.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_6.jpg,No Error,0.990384615385159
0012\0012_01_07_03_60.jpg,No Error,0.9903846153850665
0012\0012_01_07_03_66.jpg,No Error,0.9903846153850923
0012\0012_01_07_03_67.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_68.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_69.jpg,No Error,0.9903846153850209
0012\0012_01_07_03_7.jpg,No Error,0.9903846153851843
0012\0012_01_07_03_70.jpg,No Error,0.9903846153850315
0012\0012_01_07_03_71.jpg,No Error,0.9903846153850856
0012\0012_01_07_03_72.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_73.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_74.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_75.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_76.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_77.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_78.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_79.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_8.jpg,No Error,0.9903846153852116
0012\0012_01_07_03_81.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_82.jpg,No Error,0.9903846153850427
0012\0012_01_07_03_83.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_84.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_87.jpg,No Error,0.9903846153850665
0012\0012_01_07_03_89.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_9.jpg,No Error,0.9903846153852509
0012\0012_01_07_03_90.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_91.jpg,No Error,0.9903846153850371
0012\0012_01_07_03_92.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_93.jpg,No Error,0.9903846153850604
0012\0012_01_07_03_95.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_96.jpg,No Error,0.9903846153850544
0012\0012_01_07_03_97.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_98.jpg,No Error,0.9903846153850485
0012\0012_01_07_03_99.jpg,No Error,0.9903846153850485
0011\0011_01_07_03_0.jpg,No Error,0.990384615384948
0011\0011_01_07_03_1.jpg,No Error,0.9903846153850054
0011\0011_01_07_03_10.jpg,No Error,0.9903846153850006
0011\0011_01_07_03_100.jpg,No Error,0.990384615384948
0011\0011_01_07_03_101.jpg,No Error,0.990384615384991
0011\0011_01_07_03_102.jpg,No Error,0.990384615384991
0011\0011_01_07_03_103.jpg,No Error,0.9903846153849774
0011\0011_01_07_03_104.jpg,No Error,0.9903846153849443
0011\0011_01_07_03_105.jpg,No Error,0.9903846153849404
0011\0011_01_07_03_106.jpg,No Error,0.990384615384952
0011\0011_01_07_03_107.jpg,No Error,0.9903846153850006
0011\0011_01_07_03_108.jpg,No Error,0.9903846153849644
0011\0011_01_07_03_109.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_11.jpg,No Error,0.9903846153850104
0011\0011_01_07_03_110.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_111.jpg,No Error,0.990384615384948
0011\0011_01_07_03_112.jpg,No Error,0.9903846153849443
0011\0011_01_07_03_113.jpg,No Error,0.990384615384956
0011\0011_01_07_03_114.jpg,No Error,0.990384615384952
0011\0011_01_07_03_115.jpg,No Error,0.990384615384948
0011\0011_01_07_03_116.jpg,No Error,0.9903846153849601
0011\0011_01_07_03_117.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_118.jpg,No Error,0.9903846153849863
0011\0011_01_07_03_119.jpg,No Error,0.9903846153849863
0011\0011_01_07_03_12.jpg,No Error,0.9903846153850155
0011\0011_01_07_03_120.jpg,No Error,0.9903846153849601
0011\0011_01_07_03_121.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_122.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_124.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_125.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_126.jpg,No Error,0.9903846153849774
0011\0011_01_07_03_129.jpg,No Error,0.9903846153850104
0011\0011_01_07_03_13.jpg,No Error,0.9903846153850604
0011\0011_01_07_03_130.jpg,No Error,0.9903846153849958
0011\0011_01_07_03_131.jpg,No Error,0.990384615384956
0011\0011_01_07_03_132.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_133.jpg,No Error,0.9903846153849644
0011\0011_01_07_03_134.jpg,No Error,0.9903846153850104
0011\0011_01_07_03_136.jpg,No Error,0.9903846153850006
0011\0011_01_07_03_137.jpg,No Error,0.9903846153850209
0011\0011_01_07_03_138.jpg,No Error,0.9903846153850155
0011\0011_01_07_03_139.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_14.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_140.jpg,No Error,0.9903846153850054
0011\0011_01_07_03_141.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_142.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_143.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_144.jpg,No Error,0.990384615384991
0011\0011_01_07_03_145.jpg,No Error,0.9903846153849863
0011\0011_01_07_03_146.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_147.jpg,No Error,0.9903846153849863
0011\0011_01_07_03_148.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_149.jpg,No Error,0.9903846153849774
0011\0011_01_07_03_15.jpg,No Error,0.9903846153849443
0011\0011_01_07_03_150.jpg,No Error,0.9903846153849644
0011\0011_01_07_03_151.jpg,No Error,0.9903846153849644
0011\0011_01_07_03_152.jpg,No Error,0.990384615384952
0011\0011_01_07_03_153.jpg,No Error,0.990384615384952
0011\0011_01_07_03_154.jpg,No Error,0.990384615384952
0011\0011_01_07_03_156.jpg,No Error,0.9903846153849863
0011\0011_01_07_03_157.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_158.jpg,No Error,0.9903846153849601
0011\0011_01_07_03_159.jpg,No Error,0.990384615384991
0011\0011_01_07_03_16.jpg,No Error,0.990384615384952
0011\0011_01_07_03_160.jpg,No Error,0.9903846153849774
0011\0011_01_07_03_162.jpg,No Error,0.9903846153850371
0011\0011_01_07_03_163.jpg,No Error,0.9903846153849644
0011\0011_01_07_03_164.jpg,No Error,0.9903846153849863
0011\0011_01_07_03_165.jpg,No Error,0.990384615384956
0011\0011_01_07_03_166.jpg,No Error,0.990384615384956
0011\0011_01_07_03_167.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_168.jpg,No Error,0.9903846153849863
0011\0011_01_07_03_169.jpg,No Error,0.990384615384991
0011\0011_01_07_03_17.jpg,No Error,0.990384615384956
0011\0011_01_07_03_170.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_171.jpg,No Error,0.9903846153849774
0011\0011_01_07_03_172.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_173.jpg,No Error,0.9903846153849774
0011\0011_01_07_03_174.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_175.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_176.jpg,No Error,0.9903846153849863
0011\0011_01_07_03_177.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_178.jpg,No Error,0.9903846153849443
0011\0011_01_07_03_179.jpg,No Error,0.9903846153849294
0011\0011_01_07_03_18.jpg,No Error,0.9903846153849404
0011\0011_01_07_03_180.jpg,No Error,0.990384615384956
0011\0011_01_07_03_181.jpg,No Error,0.9903846153849404
0011\0011_01_07_03_182.jpg,No Error,0.9903846153849188
0011\0011_01_07_03_184.jpg,No Error,0.9903846153849404
0011\0011_01_07_03_186.jpg,No Error,0.9903846153849404
0011\0011_01_07_03_187.jpg,No Error,0.990384615384956
0011\0011_01_07_03_19.jpg,No Error,0.9903846153849443
0011\0011_01_07_03_191.jpg,No Error,0.9903846153849443
0011\0011_01_07_03_192.jpg,No Error,0.990384615384956
0011\0011_01_07_03_193.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_194.jpg,No Error,0.990384615384991
0011\0011_01_07_03_196.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_198.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_199.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_2.jpg,No Error,0.9903846153849329
0011\0011_01_07_03_20.jpg,No Error,0.9903846153849443
0011\0011_01_07_03_200.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_201.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_202.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_203.jpg,No Error,0.990384615384991
0011\0011_01_07_03_204.jpg,No Error,0.990384615384991
0011\0011_01_07_03_205.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_206.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_207.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_208.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_209.jpg,No Error,0.990384615384956
0011\0011_01_07_03_21.jpg,No Error,0.9903846153849601
0011\0011_01_07_03_215.jpg,No Error,0.9903846153850262
0011\0011_01_07_03_216.jpg,No Error,0.9903846153850006
0011\0011_01_07_03_218.jpg,No Error,0.990384615384991
0011\0011_01_07_03_219.jpg,No Error,0.9903846153849863
0011\0011_01_07_03_22.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_220.jpg,No Error,0.9903846153849958
0011\0011_01_07_03_221.jpg,No Error,0.9903846153849863
0011\0011_01_07_03_222.jpg,No Error,0.9903846153850006
0011\0011_01_07_03_223.jpg,No Error,0.9903846153849958
0011\0011_01_07_03_224.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_225.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_226.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_228.jpg,No Error,0.990384615384948
0011\0011_01_07_03_229.jpg,No Error,0.9903846153849294
0011\0011_01_07_03_23.jpg,No Error,0.9903846153849443
0011\0011_01_07_03_230.jpg,No Error,0.9903846153849258
0011\0011_01_07_03_231.jpg,No Error,0.9903846153849258
0011\0011_01_07_03_232.jpg,No Error,0.9903846153849404
0011\0011_01_07_03_233.jpg,No Error,0.9903846153849258
0011\0011_01_07_03_234.jpg,No Error,0.9903846153849443
0011\0011_01_07_03_235.jpg,No Error,0.990384615384952
0011\0011_01_07_03_236.jpg,No Error,0.9903846153849818
0011\0011_01_07_03_237.jpg,No Error,0.9903846153849404
0011\0011_01_07_03_238.jpg,No Error,0.9903846153849258
0011\0011_01_07_03_239.jpg,No Error,0.9903846153849329
0011\0011_01_07_03_24.jpg,No Error,0.990384615384952
0011\0011_01_07_03_240.jpg,No Error,0.9903846153849601
0011\0011_01_07_03_241.jpg,No Error,0.990384615384956
0011\0011_01_07_03_242.jpg,No Error,0.9903846153849686
0011\0011_01_07_03_243.jpg,No Error,0.9903846153849404
0011\0011_01_07_03_244.jpg,No Error,0.9903846153849601
0011\0011_01_07_03_249.jpg,No Error,0.9903846153850104
0011\0011_01_07_03_25.jpg,No Error,0.990384615384948
0011\0011_01_07_03_250.jpg,No Error,0.9903846153849644
0011\0011_01_07_03_252.jpg,No Error,0.9903846153849443
0011\0011_01_07_03_254.jpg,No Error,0.9903846153849644
0011\0011_01_07_03_255.jpg,No Error,0.9903846153849729
0011\0011_01_07_03_256.jpg,No Error,0.9903846153849601
0011\0011_01_07_03_257.jpg,No Error,0.9903846153849644
0011\0011_01_07_03_258.jpg,No Error,0.9903846153850054
0011\0011_01_07_03_259.jpg,No Error,0.990384615384952
0011\0011_01_07_03_26.jpg,No Error,0.990384615384956
0011\0011_01_07_03_260.jpg,No Error,0.9903846153849329
