Image,Result,Confidence,Time(ms)
0003_01_08_03_369.jpg,attack,0.742818,9
0003_01_08_03_374.jpg,attack,0.597015,9
0003_01_08_03_38.jpg,attack,0.611334,12
0003_01_08_03_385.jpg,attack,0.547085,9
0003_01_08_03_390.jpg,attack,0.536373,11
0003_01_08_03_396.jpg,attack,0.543428,14
0003_01_08_03_400.jpg,attack,0.545344,9
0003_01_08_03_406.jpg,attack,0.355198,10
0003_01_08_03_411.jpg,attack,0.543906,10
0003_01_08_03_417.jpg,attack,0.544667,10
0003_01_08_03_422.jpg,attack,0.545803,10
0003_01_08_03_428.jpg,attack,0.546063,9
0003_01_08_03_433.jpg,attack,0.547678,9
0003_01_08_03_439.jpg,real,0.831417,11
0003_01_08_03_444.jpg,attack,0.547451,10
0003_01_08_03_45.jpg,attack,0.623273,10
0003_01_08_03_455.jpg,attack,0.741691,10
0003_01_08_03_460.jpg,attack,0.542384,9
0003_01_08_03_466.jpg,attack,0.55921,10
0003_01_08_03_471.jpg,attack,0.537055,9
0003_01_08_03_477.jpg,attack,0.540119,10
0003_01_08_03_482.jpg,attack,0.542815,9
0003_01_08_03_488.jpg,attack,0.547337,9
0003_01_08_03_493.jpg,attack,0.546251,12
0003_01_08_03_499.jpg,attack,0.349719,12
0003_01_08_03_54.jpg,attack,0.623616,9
0003_01_08_03_6.jpg,attack,0.734806,9
0003_01_08_03_65.jpg,attack,0.626721,9
0003_01_08_03_70.jpg,attack,0.648987,10
0003_01_08_03_76.jpg,attack,0.773793,10
0003_01_08_03_81.jpg,attack,0.776299,10
0003_01_08_03_87.jpg,attack,0.657851,9
0003_01_08_03_92.jpg,attack,0.776751,10
0003_01_08_03_98.jpg,attack,0.644712,9
0004_01_00_01_0.jpg,attack,0.438059,11
0004_01_00_01_101.jpg,real,0.961216,11
0004_01_00_01_105.jpg,real,0.916638,10
0004_01_00_01_109.jpg,real,0.915651,11
0004_01_00_01_112.jpg,real,0.911845,9
0004_01_00_01_116.jpg,real,0.900506,9
0004_01_00_01_122.jpg,real,0.882922,10
0004_01_00_01_141.jpg,real,0.914781,10
0004_01_00_01_145.jpg,real,0.855813,10
0004_01_00_01_15.jpg,real,0.965984,14
0004_01_00_01_154.jpg,real,0.954428,10
0004_01_00_01_169.jpg,real,0.900123,10
0004_01_00_01_172.jpg,real,0.900296,11
0004_01_00_01_176.jpg,real,0.941925,9
0004_01_00_01_18.jpg,real,0.962735,10
0004_01_00_01_183.jpg,real,0.813001,9
0004_01_00_01_187.jpg,real,0.968751,9
0004_01_00_01_190.jpg,real,0.962987,9
0004_01_00_01_194.jpg,real,0.966052,9
0004_01_00_01_198.jpg,real,0.972149,10
0004_01_00_01_200.jpg,real,0.957534,10
0004_01_00_01_204.jpg,real,0.963023,9
0004_01_00_01_209.jpg,real,0.954171,10
0004_01_00_01_212.jpg,real,0.966071,9
0004_01_00_01_216.jpg,real,0.962168,10
0004_01_00_01_220.jpg,real,0.96041,9
0004_01_00_01_224.jpg,real,0.96661,10
0004_01_00_01_228.jpg,real,0.956915,9
0004_01_00_01_231.jpg,real,0.966817,10
0004_01_00_01_235.jpg,real,0.976606,13
0004_01_00_01_239.jpg,real,0.976638,11
0004_01_00_01_242.jpg,real,0.977371,9
0004_01_00_01_246.jpg,real,0.975781,9
0004_01_00_01_25.jpg,real,0.962919,9
0004_01_00_01_254.jpg,real,0.96535,9
0004_01_00_01_258.jpg,real,0.964104,10
0004_01_00_01_261.jpg,real,0.967746,8
0004_01_00_01_265.jpg,real,0.965047,9
0004_01_00_01_269.jpg,real,0.963965,10
0004_01_00_01_272.jpg,real,0.961786,10
0004_01_00_01_277.jpg,real,0.964347,10
0004_01_00_01_280.jpg,real,0.967364,9
0004_01_00_01_284.jpg,real,0.96525,10
0004_01_00_01_288.jpg,real,0.963504,9
0004_01_00_01_292.jpg,real,0.964765,10
0004_01_00_01_297.jpg,real,0.952788,9
0004_01_00_01_30.jpg,real,0.958724,10
0004_01_00_01_303.jpg,real,0.964254,10
0004_01_00_01_307.jpg,real,0.967467,10
0004_01_00_01_310.jpg,real,0.960208,14
0004_01_00_01_314.jpg,real,0.859133,10
0004_01_00_01_318.jpg,real,0.961981,10
0004_01_00_01_321.jpg,attack,0.779164,9
0004_01_00_01_325.jpg,real,0.95246,10
0004_01_00_01_33.jpg,real,0.962971,9
0004_01_00_01_335.jpg,real,0.858538,9
0004_01_00_01_339.jpg,real,0.860928,9
0004_01_00_01_342.jpg,real,0.963013,9
0004_01_00_01_346.jpg,real,0.962067,9
0004_01_00_01_35.jpg,real,0.956347,10
0004_01_00_01_353.jpg,real,0.959312,10
0004_01_00_01_358.jpg,real,0.966023,10
0004_01_00_01_361.jpg,real,0.962402,8
0004_01_00_01_367.jpg,real,0.963056,11
0004_01_00_01_371.jpg,real,0.963368,9
0004_01_00_01_375.jpg,real,0.96376,9
0004_01_00_01_379.jpg,real,0.972378,9
0004_01_00_01_383.jpg,real,0.961858,11
0004_01_00_01_388.jpg,real,0.965237,10
0004_01_00_01_391.jpg,real,0.962409,16
0004_01_00_01_395.jpg,real,0.956349,12
0004_01_00_01_399.jpg,real,0.979618,10
0004_01_00_01_402.jpg,real,0.95505,10
0004_01_00_01_406.jpg,real,0.960178,10
0004_01_00_01_41.jpg,real,0.971702,9
0004_01_00_01_413.jpg,real,0.969911,10
0004_01_00_01_417.jpg,real,0.967356,11
0004_01_00_01_421.jpg,real,0.966057,10
0004_01_00_01_425.jpg,real,0.973415,10
0004_01_00_01_43.jpg,real,0.96209,10
0004_01_00_01_434.jpg,real,0.955964,9
0004_01_00_01_440.jpg,real,0.960068,10
0004_01_00_01_444.jpg,real,0.962811,9
0004_01_00_01_448.jpg,real,0.966171,12
0004_01_00_01_453.jpg,real,0.967594,10
0004_01_00_01_459.jpg,real,0.965336,8
0004_01_00_01_462.jpg,real,0.966899,10
0004_01_00_01_466.jpg,real,0.965405,10
0004_01_00_01_470.jpg,real,0.965471,9
0004_01_00_01_474.jpg,real,0.965131,9
0004_01_00_01_478.jpg,real,0.963826,16
0004_01_00_01_481.jpg,real,0.963928,9
0004_01_00_01_485.jpg,real,0.965055,9
0004_01_00_01_489.jpg,real,0.97327,9
0004_01_00_01_494.jpg,real,0.962637,10
0004_01_00_01_498.jpg,real,0.961238,10
0004_01_00_01_51.jpg,real,0.957295,10
0004_01_00_01_55.jpg,real,0.966778,10
0004_01_00_01_59.jpg,real,0.956718,10
0004_01_00_01_62.jpg,real,0.960247,11
0004_01_00_01_66.jpg,real,0.960678,10
0004_01_00_01_7.jpg,real,0.958425,11
0004_01_00_01_73.jpg,real,0.960773,9
0004_01_00_01_77.jpg,real,0.963375,9
0004_01_00_01_80.jpg,real,0.963498,9
0004_01_00_01_86.jpg,real,0.96407,10
0004_01_00_01_9.jpg,real,0.956766,9
0004_01_00_01_93.jpg,real,0.972302,9
0004_01_00_01_97.jpg,real,0.974222,10
0004_01_00_02_0.jpg,attack,0.632877,14
0004_01_00_02_101.jpg,attack,0.621086,9
0004_01_00_02_105.jpg,attack,0.62645,10
0004_01_00_02_109.jpg,attack,0.62812,9
0004_01_00_02_112.jpg,attack,0.628043,11
0004_01_00_02_116.jpg,attack,0.625045,11
0004_01_00_02_12.jpg,attack,0.638502,10
0004_01_00_02_123.jpg,attack,0.626339,8
0004_01_00_02_127.jpg,attack,0.624435,10
0004_01_00_02_130.jpg,attack,0.618856,10
0004_01_00_02_134.jpg,attack,0.617676,11
0004_01_00_02_138.jpg,attack,0.618488,9
0004_01_00_02_141.jpg,real,0.914923,13
0004_01_00_02_145.jpg,attack,0.624262,11
0004_01_00_02_149.jpg,attack,0.61926,10
0004_01_00_02_152.jpg,attack,0.619128,10
0004_01_00_02_156.jpg,attack,0.624616,9
0004_01_00_02_16.jpg,attack,0.641322,9
0004_01_00_02_163.jpg,attack,0.618058,11
0004_01_00_02_167.jpg,attack,0.629315,13
0004_01_00_02_170.jpg,attack,0.622512,9
0004_01_00_02_174.jpg,attack,0.6212,9
0004_01_00_02_178.jpg,attack,0.622858,10
0004_01_00_02_181.jpg,attack,0.619272,10
0004_01_00_02_185.jpg,attack,0.619175,10
0004_01_00_02_189.jpg,attack,0.624402,9
0004_01_00_02_192.jpg,attack,0.622668,10
0004_01_00_02_196.jpg,attack,0.61901,8
0004_01_00_02_2.jpg,attack,0.64272,9
0004_01_00_02_202.jpg,attack,0.624407,11
0004_01_00_02_206.jpg,attack,0.619531,9
0004_01_00_02_21.jpg,attack,0.636718,10
0004_01_00_02_213.jpg,attack,0.624677,10
0004_01_00_02_217.jpg,attack,0.629358,9
0004_01_00_02_220.jpg,attack,0.628547,9
0004_01_00_02_224.jpg,attack,0.618765,10
0004_01_00_02_228.jpg,attack,0.618812,10
0004_01_00_02_231.jpg,attack,0.623769,9
0004_01_00_02_235.jpg,attack,0.618268,12
0004_01_00_02_239.jpg,attack,0.628475,13
0004_01_00_02_242.jpg,attack,0.618431,9
0004_01_00_02_26.jpg,attack,0.637255,10
0004_01_00_02_270.jpg,attack,0.766568,10
0004_01_00_02_274.jpg,attack,0.766665,10
0004_01_00_02_278.jpg,attack,0.767131,10
0004_01_00_02_281.jpg,attack,0.767372,10
0004_01_00_02_285.jpg,attack,0.766353,9
0004_01_00_02_289.jpg,attack,0.770442,10
0004_01_00_02_292.jpg,real,0.974622,11
0004_01_00_02_296.jpg,attack,0.771922,11
0004_01_00_02_3.jpg,attack,0.645638,11
0004_01_00_02_302.jpg,real,0.870125,9
0004_01_00_02_306.jpg,real,0.907869,8
0004_01_00_02_31.jpg,attack,0.634938,12
0004_01_00_02_313.jpg,real,0.902847,9
0004_01_00_02_317.jpg,real,0.875263,9
0004_01_00_02_320.jpg,attack,0.768305,10
0004_01_00_02_324.jpg,real,0.975965,11
0004_01_00_02_328.jpg,real,0.915265,13
0004_01_00_02_331.jpg,real,0.92888,10
0004_01_00_02_335.jpg,attack,0.687646,11
0004_01_00_02_339.jpg,attack,0.688183,10
0004_01_00_02_342.jpg,attack,0.689993,9
0004_01_00_02_346.jpg,real,0.961173,10
0004_01_00_02_35.jpg,attack,0.639362,9
0004_01_00_02_353.jpg,attack,0.632388,10
0004_01_00_02_357.jpg,attack,0.629864,10
0004_01_00_02_360.jpg,attack,0.630164,9
0004_01_00_02_364.jpg,attack,0.629766,12
0004_01_00_02_368.jpg,attack,0.630969,9
0004_01_00_02_371.jpg,attack,0.623707,10
0004_01_00_02_376.jpg,attack,0.635915,9
0004_01_00_02_38.jpg,attack,0.64258,9
0004_01_00_02_383.jpg,attack,0.635536,10
0004_01_00_02_387.jpg,attack,0.631102,9
0004_01_00_02_390.jpg,real,0.89353,10
0004_01_00_02_394.jpg,attack,0.635901,9
0004_01_00_02_398.jpg,attack,0.630699,11
0004_01_00_02_400.jpg,attack,0.63357,13
0004_01_00_02_404.jpg,attack,0.633142,9
0004_01_00_02_408.jpg,real,0.963956,9
0004_01_00_02_411.jpg,attack,0.736281,10
0004_01_00_02_415.jpg,attack,0.737008,9
0004_01_00_02_419.jpg,attack,0.703201,10
0004_01_00_02_422.jpg,real,0.963155,9
0004_01_00_02_426.jpg,real,0.971026,9
0004_01_00_02_43.jpg,attack,0.636025,10
0004_01_00_02_433.jpg,attack,0.77031,8
0004_01_00_02_437.jpg,real,0.971918,10
0004_01_00_02_440.jpg,real,0.961365,11
0004_01_00_02_444.jpg,real,0.967945,9
0004_01_00_02_448.jpg,real,0.970831,10
0004_01_00_02_451.jpg,real,0.966159,10
0004_01_00_02_455.jpg,real,0.964734,9
0004_01_00_02_459.jpg,real,0.964634,10
0004_01_00_02_462.jpg,real,0.970526,10
0004_01_00_02_466.jpg,real,0.96625,9
0004_01_00_02_47.jpg,attack,0.638139,11
0004_01_00_02_473.jpg,real,0.96686,15
0004_01_00_02_477.jpg,real,0.905693,11
0004_01_00_02_480.jpg,attack,0.748229,10
0004_01_00_02_484.jpg,attack,0.630892,9
0004_01_00_02_488.jpg,attack,0.63236,9
0004_01_00_02_491.jpg,attack,0.634242,9
0004_01_00_02_495.jpg,attack,0.633578,11
0004_01_00_02_499.jpg,attack,0.634829,9
0004_01_00_02_52.jpg,attack,0.638558,10
0004_01_00_02_56.jpg,attack,0.642562,9
0004_01_00_02_6.jpg,attack,0.64124,12
0004_01_00_02_63.jpg,attack,0.642958,9
0004_01_00_02_67.jpg,attack,0.623906,11
0004_01_00_02_70.jpg,attack,0.625292,12
0004_01_00_02_74.jpg,attack,0.620452,10
0004_01_00_02_78.jpg,attack,0.626798,12
0004_01_00_02_81.jpg,attack,0.625604,12
0004_01_00_02_85.jpg,attack,0.626311,11
0004_01_00_02_89.jpg,attack,0.630197,16
0004_01_00_02_92.jpg,attack,0.622749,12
0004_01_00_02_96.jpg,attack,0.632182,10
0004_01_06_03_0.jpg,attack,0.775326,10
0004_01_06_03_1.jpg,real,0.972781,10
0004_01_06_03_10.jpg,real,0.972822,11
0004_01_06_03_100.jpg,real,0.974966,13
0004_01_06_03_101.jpg,real,0.97393,10
0004_01_06_03_102.jpg,real,0.975304,10
0004_01_06_03_103.jpg,attack,0.774411,12
0004_01_06_03_104.jpg,real,0.97331,10
0004_01_06_03_105.jpg,real,0.973657,10
0004_01_06_03_106.jpg,real,0.973833,11
0004_01_06_03_107.jpg,real,0.973267,11
0004_01_06_03_108.jpg,real,0.974623,10
0004_01_06_03_109.jpg,attack,0.774982,9
0004_01_06_03_11.jpg,real,0.973141,10
0004_01_06_03_110.jpg,real,0.974607,10
0004_01_06_03_111.jpg,attack,0.774735,15
0004_01_06_03_112.jpg,real,0.976193,10
0004_01_06_03_113.jpg,real,0.975394,9
0004_01_06_03_114.jpg,real,0.975593,10
0004_01_06_03_115.jpg,real,0.975362,9
0004_01_06_03_116.jpg,real,0.975536,10
0004_01_06_03_117.jpg,real,0.975496,10
0004_01_06_03_118.jpg,real,0.976637,10
0004_01_06_03_119.jpg,attack,0.765723,10
0004_01_06_03_12.jpg,real,0.972313,9
0004_01_06_03_120.jpg,attack,0.765397,10
0004_01_06_03_121.jpg,real,0.976366,10
0004_01_06_03_122.jpg,real,0.976483,10
0004_01_06_03_123.jpg,real,0.975949,10
0004_01_06_03_124.jpg,real,0.97528,10
0004_01_06_03_125.jpg,real,0.97467,9
0004_01_06_03_126.jpg,real,0.975308,9
0004_01_06_03_127.jpg,real,0.97519,10
0004_01_06_03_128.jpg,real,0.975465,10
0004_01_06_03_129.jpg,real,0.97531,12
0004_01_06_03_13.jpg,real,0.963522,11
0004_01_06_03_130.jpg,real,0.975211,9
0004_01_06_03_131.jpg,attack,0.774077,9
0004_01_06_03_132.jpg,real,0.974705,9
0004_01_06_03_133.jpg,real,0.975001,10
0004_01_06_03_134.jpg,real,0.974873,9
0004_01_06_03_135.jpg,real,0.974767,10
0004_01_06_03_136.jpg,real,0.974745,9
0004_01_06_03_137.jpg,real,0.974536,9
0004_01_06_03_138.jpg,real,0.974379,9
0004_01_06_03_139.jpg,real,0.974482,10
0004_01_06_03_14.jpg,real,0.972466,10
0004_01_06_03_140.jpg,real,0.974507,8
0004_01_06_03_141.jpg,real,0.974459,10
0004_01_06_03_143.jpg,real,0.974563,10
0004_01_06_03_144.jpg,real,0.974216,8
0004_01_06_03_145.jpg,real,0.974478,9
0004_01_06_03_146.jpg,attack,0.775168,11
0004_01_06_03_147.jpg,real,0.974458,10
0004_01_06_03_148.jpg,real,0.974334,9
0004_01_06_03_149.jpg,real,0.973785,15
0004_01_06_03_15.jpg,real,0.972405,10
0004_01_06_03_150.jpg,real,0.973913,9
0004_01_06_03_151.jpg,real,0.973782,8
0004_01_06_03_152.jpg,real,0.974532,10
0004_01_06_03_153.jpg,real,0.97397,9
0004_01_06_03_154.jpg,real,0.973531,10
0004_01_06_03_155.jpg,real,0.973341,9
0004_01_06_03_156.jpg,real,0.974619,10
0004_01_06_03_157.jpg,real,0.973351,9
0004_01_06_03_158.jpg,real,0.972476,10
0004_01_06_03_159.jpg,real,0.972691,10
0004_01_06_03_16.jpg,real,0.97224,10
0004_01_06_03_161.jpg,real,0.97485,9
0004_01_06_03_17.jpg,real,0.972388,9
0004_01_06_03_173.jpg,real,0.975048,9
0004_01_06_03_174.jpg,real,0.97484,10
0004_01_06_03_175.jpg,real,0.974531,10
0004_01_06_03_176.jpg,real,0.974301,10
0004_01_06_03_177.jpg,real,0.975225,12
0004_01_06_03_178.jpg,real,0.973902,13
0004_01_06_03_179.jpg,real,0.97387,11
0004_01_06_03_18.jpg,real,0.972205,10
0004_01_06_03_183.jpg,real,0.974128,9
0004_01_06_03_184.jpg,real,0.975186,9
0004_01_06_03_185.jpg,real,0.975106,9
0004_01_06_03_186.jpg,real,0.974697,9
0004_01_06_03_187.jpg,real,0.974597,10
0004_01_06_03_188.jpg,real,0.974295,10
0004_01_06_03_189.jpg,real,0.974046,11
0004_01_06_03_19.jpg,real,0.973233,9
0004_01_06_03_190.jpg,real,0.975577,11
0004_01_06_03_191.jpg,real,0.975226,9
0004_01_06_03_192.jpg,real,0.97391,9
0004_01_06_03_193.jpg,attack,0.765584,10
0004_01_06_03_194.jpg,real,0.973682,8
0004_01_06_03_195.jpg,attack,0.778063,10
0004_01_06_03_196.jpg,real,0.974006,9
0004_01_06_03_197.jpg,real,0.975373,9
0004_01_06_03_198.jpg,real,0.975377,9
0004_01_06_03_199.jpg,real,0.975367,11
0004_01_06_03_2.jpg,real,0.973455,13
0004_01_06_03_20.jpg,real,0.972079,11
0004_01_06_03_200.jpg,real,0.974288,9
0004_01_06_03_201.jpg,real,0.97335,9
0004_01_06_03_202.jpg,real,0.973584,10
0004_01_06_03_203.jpg,real,0.973624,10
0004_01_06_03_204.jpg,attack,0.773608,10
0004_01_06_03_205.jpg,real,0.97419,11
0004_01_06_03_206.jpg,real,0.974034,10
0004_01_06_03_207.jpg,real,0.972628,10
0004_01_06_03_208.jpg,attack,0.772309,9
0004_01_06_03_209.jpg,attack,0.771539,10
0004_01_06_03_21.jpg,attack,0.76234,10
0004_01_06_03_210.jpg,real,0.972926,9
0004_01_06_03_211.jpg,real,0.971926,10
0004_01_06_03_212.jpg,real,0.97158,10
0004_01_06_03_213.jpg,attack,0.771129,12
0004_01_06_03_214.jpg,real,0.97252,9
0004_01_06_03_215.jpg,attack,0.771749,14
0004_01_06_03_216.jpg,real,0.973933,12
0004_01_06_03_217.jpg,real,0.973955,10
0004_01_06_03_218.jpg,real,0.973457,9
0004_01_06_03_219.jpg,attack,0.773333,9
0004_01_06_03_22.jpg,real,0.97074,10
0004_01_06_03_220.jpg,attack,0.776266,10
0004_01_06_03_221.jpg,real,0.977065,9
0004_01_06_03_222.jpg,real,0.979295,10
0004_01_06_03_223.jpg,real,0.979016,10
0004_01_06_03_224.jpg,real,0.978853,10
0004_01_06_03_225.jpg,real,0.978,11
0004_01_06_03_226.jpg,real,0.97815,10
0004_01_06_03_227.jpg,attack,0.780081,11
0004_01_06_03_228.jpg,real,0.980465,9
0004_01_06_03_229.jpg,real,0.976287,10
0004_01_06_03_23.jpg,real,0.970822,11
0004_01_06_03_230.jpg,attack,0.763998,9
0004_01_06_03_231.jpg,attack,0.775096,10
0004_01_06_03_232.jpg,attack,0.77564,9
0004_01_06_03_233.jpg,attack,0.776002,18
0004_01_06_03_234.jpg,real,0.974332,14
0004_01_06_03_235.jpg,attack,0.775347,9
0004_01_06_03_236.jpg,real,0.975457,11
0004_01_06_03_237.jpg,real,0.97454,9
0004_01_06_03_238.jpg,attack,0.766308,12
0004_01_06_03_239.jpg,real,0.973424,9
0004_01_06_03_24.jpg,real,0.970681,9
0004_01_06_03_240.jpg,real,0.972983,10
0004_01_06_03_241.jpg,real,0.97232,9
0004_01_06_03_242.jpg,attack,0.773168,12
0004_01_06_03_243.jpg,real,0.973059,11
0004_01_06_03_244.jpg,real,0.973134,9
0004_01_06_03_245.jpg,real,0.973586,9
0004_01_06_03_246.jpg,real,0.972922,10
0004_01_06_03_247.jpg,real,0.973813,10
0004_01_06_03_248.jpg,real,0.973353,9
0004_01_06_03_249.jpg,attack,0.775343,10
0004_01_06_03_25.jpg,real,0.873295,10
0004_01_06_03_250.jpg,real,0.977174,14
0004_01_06_03_251.jpg,real,0.976644,11
0004_01_06_03_252.jpg,real,0.976065,9
0004_01_06_03_253.jpg,real,0.977469,9
0004_01_06_03_254.jpg,real,0.978101,9
0004_01_06_03_255.jpg,real,0.97761,10
0004_01_06_03_256.jpg,attack,0.767374,10
0004_01_06_03_257.jpg,attack,0.776716,11
0004_01_06_03_258.jpg,real,0.977636,10
0004_01_06_03_259.jpg,real,0.977535,10
0004_01_06_03_26.jpg,real,0.969218,12
0004_01_06_03_260.jpg,real,0.976555,10
0004_01_06_03_261.jpg,real,0.976382,11
0004_01_06_03_262.jpg,real,0.974489,10
0004_01_06_03_263.jpg,real,0.974645,9
0004_01_06_03_264.jpg,real,0.975397,9
0004_01_06_03_265.jpg,attack,0.775513,10
0004_01_06_03_266.jpg,real,0.974875,10
0004_01_06_03_267.jpg,real,0.973701,11
0004_01_06_03_268.jpg,real,0.973501,19
0004_01_06_03_269.jpg,real,0.973188,10
0004_01_06_03_27.jpg,attack,0.768363,10
0004_01_06_03_270.jpg,attack,0.774725,10
0004_01_06_03_272.jpg,real,0.973889,10
0004_01_06_03_273.jpg,real,0.974123,10
0004_01_06_03_275.jpg,real,0.973039,10
0004_01_06_03_276.jpg,real,0.973043,10
0004_01_06_03_28.jpg,attack,0.769805,10
0004_01_06_03_281.jpg,real,0.973144,12
0004_01_06_03_282.jpg,real,0.973126,11
0004_01_06_03_283.jpg,real,0.974677,10
0004_01_06_03_284.jpg,real,0.974735,10
0004_01_06_03_285.jpg,real,0.974716,10
0004_01_06_03_286.jpg,real,0.972762,10
0004_01_06_03_287.jpg,real,0.974154,10
0004_01_06_03_288.jpg,real,0.974019,9
0004_01_06_03_289.jpg,real,0.974714,10
0004_01_06_03_29.jpg,real,0.971148,14
0004_01_06_03_290.jpg,real,0.973714,13
0004_01_06_03_291.jpg,real,0.973936,11
0004_01_06_03_292.jpg,real,0.972685,10
0004_01_06_03_293.jpg,real,0.973139,9
0004_01_06_03_294.jpg,real,0.973725,10
0004_01_06_03_295.jpg,real,0.973157,9
0004_01_06_03_296.jpg,real,0.97312,9
0004_01_06_03_297.jpg,real,0.972854,9
0004_01_06_03_298.jpg,real,0.97138,9
0004_01_06_03_299.jpg,real,0.9692,11
0004_01_06_03_3.jpg,real,0.97303,9
0004_01_06_03_30.jpg,real,0.972461,11
0004_01_06_03_304.jpg,real,0.97022,10
0004_01_06_03_305.jpg,real,0.971669,9
0004_01_06_03_306.jpg,real,0.975488,10
0004_01_06_03_307.jpg,real,0.974126,9
0004_01_06_03_308.jpg,attack,0.776096,9
0004_01_06_03_309.jpg,attack,0.778464,9
0004_01_06_03_31.jpg,real,0.972465,12
0004_01_06_03_311.jpg,real,0.977725,15
0004_01_06_03_312.jpg,attack,0.776422,10
0004_01_06_03_314.jpg,attack,0.779481,9
0004_01_06_03_32.jpg,real,0.972743,10
0004_01_06_03_321.jpg,real,0.979106,10
0004_01_06_03_322.jpg,real,0.978078,10
0004_01_06_03_323.jpg,real,0.978,10
0004_01_06_03_324.jpg,real,0.977813,10
0004_01_06_03_325.jpg,real,0.978738,9
0004_01_06_03_326.jpg,real,0.977858,11
0004_01_06_03_327.jpg,attack,0.776708,12
0004_01_06_03_328.jpg,attack,0.777498,10
0004_01_06_03_329.jpg,attack,0.76986,10
0004_01_06_03_33.jpg,attack,0.770607,10
0004_01_06_03_330.jpg,attack,0.760753,12
0004_01_06_03_331.jpg,attack,0.778856,9
0004_01_06_03_332.jpg,attack,0.762146,9
0004_01_06_03_333.jpg,attack,0.764941,10
0004_01_06_03_334.jpg,attack,0.765321,22
0004_01_06_03_335.jpg,attack,0.773728,12
0004_01_06_03_336.jpg,attack,0.773075,10
0004_01_06_03_337.jpg,attack,0.77375,10
0004_01_06_03_338.jpg,attack,0.774544,10
0004_01_06_03_339.jpg,attack,0.768654,10
0004_01_06_03_34.jpg,real,0.97259,10
0004_01_06_03_340.jpg,attack,0.777548,10
0004_01_06_03_341.jpg,attack,0.750474,10
0004_01_06_03_342.jpg,real,0.965617,10
0004_01_06_03_343.jpg,attack,0.743759,11
0004_01_06_03_344.jpg,real,0.84747,12
0004_01_06_03_345.jpg,attack,0.778632,12
0004_01_06_03_346.jpg,real,0.978713,10
0004_01_06_03_347.jpg,real,0.979377,10
0004_01_06_03_348.jpg,real,0.977865,10
0004_01_06_03_349.jpg,real,0.977472,10
0004_01_06_03_35.jpg,real,0.974256,11
0004_01_06_03_350.jpg,real,0.971976,16
0004_01_06_03_351.jpg,real,0.977211,12
0004_01_06_03_352.jpg,real,0.978455,10
0004_01_06_03_353.jpg,attack,0.778326,10
0004_01_06_03_354.jpg,attack,0.77913,10
0004_01_06_03_355.jpg,real,0.978974,10
0004_01_06_03_356.jpg,real,0.977431,10
0004_01_06_03_357.jpg,real,0.979272,10
0004_01_06_03_358.jpg,real,0.978791,11
0004_01_06_03_359.jpg,real,0.978754,10
0004_01_06_03_36.jpg,real,0.96982,14
0004_01_06_03_360.jpg,attack,0.778326,12
0004_01_06_03_361.jpg,real,0.972698,10
0004_01_06_03_362.jpg,real,0.978594,11
0004_01_06_03_363.jpg,real,0.977016,11
0004_01_06_03_364.jpg,real,0.976509,10
0004_01_06_03_365.jpg,real,0.976415,11
0004_01_06_03_366.jpg,real,0.977238,12
0004_01_06_03_367.jpg,real,0.976714,18
0004_01_06_03_368.jpg,real,0.976222,10
0004_01_06_03_369.jpg,real,0.972542,10
0004_01_06_03_37.jpg,real,0.972353,9
0004_01_06_03_370.jpg,real,0.979158,11
0004_01_06_03_371.jpg,real,0.979115,10
0004_01_06_03_372.jpg,real,0.9765,10
0004_01_06_03_373.jpg,real,0.979059,11
0004_01_06_03_374.jpg,real,0.9761,11
0004_01_06_03_375.jpg,real,0.97758,12
0004_01_06_03_376.jpg,real,0.979561,10
0004_01_06_03_377.jpg,real,0.976842,10
0004_01_06_03_378.jpg,real,0.806677,11
0004_01_06_03_379.jpg,real,0.971422,10
0004_01_06_03_38.jpg,real,0.970974,10
0004_01_06_03_380.jpg,attack,0.777158,11
0004_01_06_03_381.jpg,attack,0.777805,12
0004_01_06_03_382.jpg,real,0.971109,12
0004_01_06_03_383.jpg,real,0.972099,15
0004_01_06_03_384.jpg,attack,0.76867,12
0004_01_06_03_385.jpg,real,0.96976,11
0004_01_06_03_386.jpg,attack,0.767209,10
0004_01_06_03_387.jpg,attack,0.765141,10
0004_01_06_03_388.jpg,real,0.976304,11
0004_01_06_03_389.jpg,real,0.974179,12
0004_01_06_03_39.jpg,attack,0.768943,10
0004_01_06_03_390.jpg,attack,0.778997,10
0004_01_06_03_391.jpg,real,0.977428,11
0004_01_06_03_392.jpg,real,0.977584,10
0004_01_06_03_393.jpg,real,0.978186,10
0004_01_06_03_394.jpg,real,0.978245,10
0004_01_06_03_395.jpg,real,0.977892,10
0004_01_06_03_396.jpg,attack,0.76102,9
0004_01_06_03_397.jpg,real,0.974539,9
0004_01_06_03_398.jpg,attack,0.77851,9
0004_01_06_03_399.jpg,real,0.974408,9
0004_01_06_03_4.jpg,real,0.97295,13
0004_01_06_03_40.jpg,real,0.970962,11
0004_01_06_03_401.jpg,real,0.977802,12
0004_01_06_03_403.jpg,real,0.977771,10
0004_01_06_03_405.jpg,real,0.977906,9
0004_01_06_03_406.jpg,real,0.977451,9
0004_01_06_03_407.jpg,real,0.977274,10
0004_01_06_03_408.jpg,real,0.976882,10
0004_01_06_03_409.jpg,real,0.975796,9
0004_01_06_03_41.jpg,real,0.972216,11
0004_01_06_03_410.jpg,real,0.976833,10
0004_01_06_03_412.jpg,real,0.976795,10
